,op_max_wait_time,op_max_detour_time_factor,avg_fs,rq_type,op_reservation_module,op_rh_reservation_max_routes,op_short_term_horizon,op_module,sim_env,scenario_name,rq_file,demand_folder,demand_type,demand_scalar,op_fleet_composition,op_vr_control_func_dict,sample,config_str,op_depot_file,op_dyn_fs_method,op_act_fs_file
204,900,75,1.0,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/3.0/sample_4/IB_900_UT_FB_1/,line91_week/planned/3.0/sample_4.csv,line91_week,reservation,3.0,flex_bus:1,func_key:user_times,sample_4,IB_900_UT_FB_1,,,
205,900,75,1.0,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/3.0/sample_5/IB_900_UT_FB_1/,line91_week/planned/3.0/sample_5.csv,line91_week,reservation,3.0,flex_bus:1,func_key:user_times,sample_5,IB_900_UT_FB_1,,,
206,900,75,1.0,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/3.0/sample_6/IB_900_UT_FB_1/,line91_week/planned/3.0/sample_6.csv,line91_week,reservation,3.0,flex_bus:1,func_key:user_times,sample_6,IB_900_UT_FB_1,,,
207,900,75,1.0,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/3.0/sample_7/IB_900_UT_FB_1/,line91_week/planned/3.0/sample_7.csv,line91_week,reservation,3.0,flex_bus:1,func_key:user_times,sample_7,IB_900_UT_FB_1,,,
208,900,75,1.0,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/3.0/sample_8/IB_900_UT_FB_1/,line91_week/planned/3.0/sample_8.csv,line91_week,reservation,3.0,flex_bus:1,func_key:user_times,sample_8,IB_900_UT_FB_1,,,
209,900,75,1.0,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/3.0/sample_9/IB_900_UT_FB_1/,line91_week/planned/3.0/sample_9.csv,line91_week,reservation,3.0,flex_bus:1,func_key:user_times,sample_9,IB_900_UT_FB_1,,,
210,900,75,1.0,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/3.0/sample_10/IB_900_UT_FB_1/,line91_week/planned/3.0/sample_10.csv,line91_week,reservation,3.0,flex_bus:1,func_key:user_times,sample_10,IB_900_UT_FB_1,,,
211,900,75,1.0,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/3.0/sample_11/IB_900_UT_FB_1/,line91_week/planned/3.0/sample_11.csv,line91_week,reservation,3.0,flex_bus:1,func_key:user_times,sample_11,IB_900_UT_FB_1,,,
212,900,75,1.0,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/3.0/sample_12/IB_900_UT_FB_1/,line91_week/planned/3.0/sample_12.csv,line91_week,reservation,3.0,flex_bus:1,func_key:user_times,sample_12,IB_900_UT_FB_1,,,
213,900,75,1.0,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/3.0/sample_13/IB_900_UT_FB_1/,line91_week/planned/3.0/sample_13.csv,line91_week,reservation,3.0,flex_bus:1,func_key:user_times,sample_13,IB_900_UT_FB_1,,,
214,900,75,1.0,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/3.0/sample_14/IB_900_UT_FB_1/,line91_week/planned/3.0/sample_14.csv,line91_week,reservation,3.0,flex_bus:1,func_key:user_times,sample_14,IB_900_UT_FB_1,,,
215,900,75,1.0,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/3.0/sample_15/IB_900_UT_FB_1/,line91_week/planned/3.0/sample_15.csv,line91_week,reservation,3.0,flex_bus:1,func_key:user_times,sample_15,IB_900_UT_FB_1,,,
216,900,75,1.0,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/3.0/sample_16/IB_900_UT_FB_1/,line91_week/planned/3.0/sample_16.csv,line91_week,reservation,3.0,flex_bus:1,func_key:user_times,sample_16,IB_900_UT_FB_1,,,
217,900,75,1.0,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/3.0/sample_17/IB_900_UT_FB_1/,line91_week/planned/3.0/sample_17.csv,line91_week,reservation,3.0,flex_bus:1,func_key:user_times,sample_17,IB_900_UT_FB_1,,,
218,900,75,1.0,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/3.0/sample_18/IB_900_UT_FB_1/,line91_week/planned/3.0/sample_18.csv,line91_week,reservation,3.0,flex_bus:1,func_key:user_times,sample_18,IB_900_UT_FB_1,,,
219,900,75,1.0,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/3.0/sample_19/IB_900_UT_FB_1/,line91_week/planned/3.0/sample_19.csv,line91_week,reservation,3.0,flex_bus:1,func_key:user_times,sample_19,IB_900_UT_FB_1,,,
220,900,75,1.0,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/3.0/sample_20/IB_900_UT_FB_1/,line91_week/planned/3.0/sample_20.csv,line91_week,reservation,3.0,flex_bus:1,func_key:user_times,sample_20,IB_900_UT_FB_1,,,
221,900,75,1.0,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/3.0/sample_21/IB_900_UT_FB_1/,line91_week/planned/3.0/sample_21.csv,line91_week,reservation,3.0,flex_bus:1,func_key:user_times,sample_21,IB_900_UT_FB_1,,,
222,900,75,1.0,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/3.0/sample_22/IB_900_UT_FB_1/,line91_week/planned/3.0/sample_22.csv,line91_week,reservation,3.0,flex_bus:1,func_key:user_times,sample_22,IB_900_UT_FB_1,,,
223,900,75,1.0,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/3.0/sample_23/IB_900_UT_FB_1/,line91_week/planned/3.0/sample_23.csv,line91_week,reservation,3.0,flex_bus:1,func_key:user_times,sample_23,IB_900_UT_FB_1,,,
224,900,75,1.0,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/3.0/sample_24/IB_900_UT_FB_1/,line91_week/planned/3.0/sample_24.csv,line91_week,reservation,3.0,flex_bus:1,func_key:user_times,sample_24,IB_900_UT_FB_1,,,
225,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.25/sample_0/IB_900_UT_FB_2/,line91_week/planned/0.25/sample_0.csv,line91_week,reservation,0.25,flex_bus:2,func_key:user_times,sample_0,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
226,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.25/sample_1/IB_900_UT_FB_2/,line91_week/planned/0.25/sample_1.csv,line91_week,reservation,0.25,flex_bus:2,func_key:user_times,sample_1,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
227,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.25/sample_2/IB_900_UT_FB_2/,line91_week/planned/0.25/sample_2.csv,line91_week,reservation,0.25,flex_bus:2,func_key:user_times,sample_2,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
228,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.25/sample_3/IB_900_UT_FB_2/,line91_week/planned/0.25/sample_3.csv,line91_week,reservation,0.25,flex_bus:2,func_key:user_times,sample_3,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
229,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.25/sample_4/IB_900_UT_FB_2/,line91_week/planned/0.25/sample_4.csv,line91_week,reservation,0.25,flex_bus:2,func_key:user_times,sample_4,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
230,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.25/sample_5/IB_900_UT_FB_2/,line91_week/planned/0.25/sample_5.csv,line91_week,reservation,0.25,flex_bus:2,func_key:user_times,sample_5,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
231,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.25/sample_6/IB_900_UT_FB_2/,line91_week/planned/0.25/sample_6.csv,line91_week,reservation,0.25,flex_bus:2,func_key:user_times,sample_6,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
232,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.25/sample_7/IB_900_UT_FB_2/,line91_week/planned/0.25/sample_7.csv,line91_week,reservation,0.25,flex_bus:2,func_key:user_times,sample_7,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
233,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.25/sample_8/IB_900_UT_FB_2/,line91_week/planned/0.25/sample_8.csv,line91_week,reservation,0.25,flex_bus:2,func_key:user_times,sample_8,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
234,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.25/sample_9/IB_900_UT_FB_2/,line91_week/planned/0.25/sample_9.csv,line91_week,reservation,0.25,flex_bus:2,func_key:user_times,sample_9,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
235,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.25/sample_10/IB_900_UT_FB_2/,line91_week/planned/0.25/sample_10.csv,line91_week,reservation,0.25,flex_bus:2,func_key:user_times,sample_10,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
236,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.25/sample_11/IB_900_UT_FB_2/,line91_week/planned/0.25/sample_11.csv,line91_week,reservation,0.25,flex_bus:2,func_key:user_times,sample_11,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
237,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.25/sample_12/IB_900_UT_FB_2/,line91_week/planned/0.25/sample_12.csv,line91_week,reservation,0.25,flex_bus:2,func_key:user_times,sample_12,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
238,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.25/sample_13/IB_900_UT_FB_2/,line91_week/planned/0.25/sample_13.csv,line91_week,reservation,0.25,flex_bus:2,func_key:user_times,sample_13,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
239,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.25/sample_14/IB_900_UT_FB_2/,line91_week/planned/0.25/sample_14.csv,line91_week,reservation,0.25,flex_bus:2,func_key:user_times,sample_14,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
240,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.25/sample_15/IB_900_UT_FB_2/,line91_week/planned/0.25/sample_15.csv,line91_week,reservation,0.25,flex_bus:2,func_key:user_times,sample_15,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
241,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.25/sample_16/IB_900_UT_FB_2/,line91_week/planned/0.25/sample_16.csv,line91_week,reservation,0.25,flex_bus:2,func_key:user_times,sample_16,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
242,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.25/sample_17/IB_900_UT_FB_2/,line91_week/planned/0.25/sample_17.csv,line91_week,reservation,0.25,flex_bus:2,func_key:user_times,sample_17,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
243,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.25/sample_18/IB_900_UT_FB_2/,line91_week/planned/0.25/sample_18.csv,line91_week,reservation,0.25,flex_bus:2,func_key:user_times,sample_18,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
244,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.25/sample_19/IB_900_UT_FB_2/,line91_week/planned/0.25/sample_19.csv,line91_week,reservation,0.25,flex_bus:2,func_key:user_times,sample_19,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
245,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.25/sample_20/IB_900_UT_FB_2/,line91_week/planned/0.25/sample_20.csv,line91_week,reservation,0.25,flex_bus:2,func_key:user_times,sample_20,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
246,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.25/sample_21/IB_900_UT_FB_2/,line91_week/planned/0.25/sample_21.csv,line91_week,reservation,0.25,flex_bus:2,func_key:user_times,sample_21,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
247,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.25/sample_22/IB_900_UT_FB_2/,line91_week/planned/0.25/sample_22.csv,line91_week,reservation,0.25,flex_bus:2,func_key:user_times,sample_22,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
248,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.25/sample_23/IB_900_UT_FB_2/,line91_week/planned/0.25/sample_23.csv,line91_week,reservation,0.25,flex_bus:2,func_key:user_times,sample_23,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
249,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.25/sample_24/IB_900_UT_FB_2/,line91_week/planned/0.25/sample_24.csv,line91_week,reservation,0.25,flex_bus:2,func_key:user_times,sample_24,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
250,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.5/sample_0/IB_900_UT_FB_2/,line91_week/planned/0.5/sample_0.csv,line91_week,reservation,0.5,flex_bus:2,func_key:user_times,sample_0,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
251,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.5/sample_1/IB_900_UT_FB_2/,line91_week/planned/0.5/sample_1.csv,line91_week,reservation,0.5,flex_bus:2,func_key:user_times,sample_1,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
252,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.5/sample_2/IB_900_UT_FB_2/,line91_week/planned/0.5/sample_2.csv,line91_week,reservation,0.5,flex_bus:2,func_key:user_times,sample_2,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
253,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.5/sample_3/IB_900_UT_FB_2/,line91_week/planned/0.5/sample_3.csv,line91_week,reservation,0.5,flex_bus:2,func_key:user_times,sample_3,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
254,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.5/sample_4/IB_900_UT_FB_2/,line91_week/planned/0.5/sample_4.csv,line91_week,reservation,0.5,flex_bus:2,func_key:user_times,sample_4,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
255,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.5/sample_5/IB_900_UT_FB_2/,line91_week/planned/0.5/sample_5.csv,line91_week,reservation,0.5,flex_bus:2,func_key:user_times,sample_5,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
256,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.5/sample_6/IB_900_UT_FB_2/,line91_week/planned/0.5/sample_6.csv,line91_week,reservation,0.5,flex_bus:2,func_key:user_times,sample_6,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
257,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.5/sample_7/IB_900_UT_FB_2/,line91_week/planned/0.5/sample_7.csv,line91_week,reservation,0.5,flex_bus:2,func_key:user_times,sample_7,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
258,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.5/sample_8/IB_900_UT_FB_2/,line91_week/planned/0.5/sample_8.csv,line91_week,reservation,0.5,flex_bus:2,func_key:user_times,sample_8,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
259,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.5/sample_9/IB_900_UT_FB_2/,line91_week/planned/0.5/sample_9.csv,line91_week,reservation,0.5,flex_bus:2,func_key:user_times,sample_9,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
260,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.5/sample_10/IB_900_UT_FB_2/,line91_week/planned/0.5/sample_10.csv,line91_week,reservation,0.5,flex_bus:2,func_key:user_times,sample_10,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
261,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.5/sample_11/IB_900_UT_FB_2/,line91_week/planned/0.5/sample_11.csv,line91_week,reservation,0.5,flex_bus:2,func_key:user_times,sample_11,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
262,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.5/sample_12/IB_900_UT_FB_2/,line91_week/planned/0.5/sample_12.csv,line91_week,reservation,0.5,flex_bus:2,func_key:user_times,sample_12,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
263,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.5/sample_13/IB_900_UT_FB_2/,line91_week/planned/0.5/sample_13.csv,line91_week,reservation,0.5,flex_bus:2,func_key:user_times,sample_13,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
264,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.5/sample_14/IB_900_UT_FB_2/,line91_week/planned/0.5/sample_14.csv,line91_week,reservation,0.5,flex_bus:2,func_key:user_times,sample_14,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
265,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.5/sample_15/IB_900_UT_FB_2/,line91_week/planned/0.5/sample_15.csv,line91_week,reservation,0.5,flex_bus:2,func_key:user_times,sample_15,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
266,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.5/sample_16/IB_900_UT_FB_2/,line91_week/planned/0.5/sample_16.csv,line91_week,reservation,0.5,flex_bus:2,func_key:user_times,sample_16,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
267,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.5/sample_17/IB_900_UT_FB_2/,line91_week/planned/0.5/sample_17.csv,line91_week,reservation,0.5,flex_bus:2,func_key:user_times,sample_17,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
268,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.5/sample_18/IB_900_UT_FB_2/,line91_week/planned/0.5/sample_18.csv,line91_week,reservation,0.5,flex_bus:2,func_key:user_times,sample_18,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
269,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.5/sample_19/IB_900_UT_FB_2/,line91_week/planned/0.5/sample_19.csv,line91_week,reservation,0.5,flex_bus:2,func_key:user_times,sample_19,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
270,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.5/sample_20/IB_900_UT_FB_2/,line91_week/planned/0.5/sample_20.csv,line91_week,reservation,0.5,flex_bus:2,func_key:user_times,sample_20,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
271,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.5/sample_21/IB_900_UT_FB_2/,line91_week/planned/0.5/sample_21.csv,line91_week,reservation,0.5,flex_bus:2,func_key:user_times,sample_21,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
272,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.5/sample_22/IB_900_UT_FB_2/,line91_week/planned/0.5/sample_22.csv,line91_week,reservation,0.5,flex_bus:2,func_key:user_times,sample_22,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
273,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.5/sample_23/IB_900_UT_FB_2/,line91_week/planned/0.5/sample_23.csv,line91_week,reservation,0.5,flex_bus:2,func_key:user_times,sample_23,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
274,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.5/sample_24/IB_900_UT_FB_2/,line91_week/planned/0.5/sample_24.csv,line91_week,reservation,0.5,flex_bus:2,func_key:user_times,sample_24,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
275,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.75/sample_0/IB_900_UT_FB_2/,line91_week/planned/0.75/sample_0.csv,line91_week,reservation,0.75,flex_bus:2,func_key:user_times,sample_0,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
276,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.75/sample_1/IB_900_UT_FB_2/,line91_week/planned/0.75/sample_1.csv,line91_week,reservation,0.75,flex_bus:2,func_key:user_times,sample_1,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
277,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.75/sample_2/IB_900_UT_FB_2/,line91_week/planned/0.75/sample_2.csv,line91_week,reservation,0.75,flex_bus:2,func_key:user_times,sample_2,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
278,900,75,1.555,IndividualConstraintRequest,RollingHorizon,50,900,PoolingIRSAssignmentBatchOptimization,ImmediateDecisionsSimulation,line91_week/planned/0.75/sample_3/IB_900_UT_FB_2/,line91_week/planned/0.75/sample_3.csv,line91_week,reservation,0.75,flex_bus:2,func_key:user_times,sample_3,IB_900_UT_FB_2,depots.csv,TimeBasedFS,line91.csv
